frame,id,xtl,ytl,xbr,ybr,label,complexity
168,23,348.00,330.70,902.60,1067.40,suit,0
169,23,349.40,326.80,904.60,1062.70,suit,0
170,23,351.02,324.90,904.90,1059.50,suit,0
171,23,351.02,323.08,906.13,1059.50,suit,0
171,24,647.23,183.10,968.40,564.70,suit,0
172,24,646.85,183.13,967.47,564.53,suit,0
173,24,646.48,183.17,966.53,564.37,suit,0
174,24,646.10,183.20,965.60,564.20,suit,0
175,24,647.87,182.53,965.66,564.04,suit,0
176,24,649.65,181.85,965.71,563.87,suit,0
177,24,651.43,181.18,965.77,563.71,suit,0
178,24,653.20,180.50,965.83,563.55,suit,0
179,24,654.10,180.25,965.69,563.24,suit,0
180,24,655.00,180.00,965.56,562.92,suit,0
181,24,655.90,179.75,965.43,562.61,suit,0
182,24,656.80,179.50,965.30,562.30,suit,0
183,24,656.75,179.48,965.27,562.28,suit,0
184,24,656.70,179.45,965.25,562.25,suit,0
185,24,656.65,179.43,965.22,562.23,suit,0
186,24,656.60,179.40,965.20,562.20,suit,0
187,24,655.80,180.10,964.97,562.73,suit,0
188,24,655.00,180.80,964.75,563.25,suit,0
189,24,654.20,181.50,964.52,563.78,suit,0
190,24,653.40,182.20,964.30,564.30,suit,0
191,24,652.90,182.42,965.15,563.73,suit,0
192,24,653.13,182.65,966.00,563.15,suit,0
193,24,653.37,182.87,966.85,562.58,suit,0
194,24,653.60,183.10,967.70,562.00,suit,0
195,24,654.00,183.10,967.20,562.90,suit,0
196,24,653.30,183.10,966.70,563.80,suit,0
197,24,652.40,183.10,966.20,564.70,suit,0
198,24,652.40,183.10,966.20,564.70,suit,0
171,25,731.60,446.52,1146.82,894.11,trouser,0.25
172,25,730.90,446.48,1146.05,895.11,trouser,0.25
173,25,730.20,446.45,1145.27,896.10,trouser,0.25
174,25,729.50,446.41,1144.50,897.10,trouser,0.25
175,25,729.70,446.38,1144.73,897.10,trouser,0.25
176,25,729.50,446.34,1144.95,897.10,trouser,0.25
177,25,729.90,446.31,1145.18,897.10,trouser,0.25
178,25,730.30,446.28,1145.40,897.10,trouser,0.25
179,25,730.10,446.24,1145.48,897.12,trouser,0.25
180,25,729.80,446.21,1145.55,897.15,trouser,0.25
181,25,730.10,446.17,1145.63,897.17,trouser,0.25
182,25,730.00,446.14,1145.70,897.20,trouser,0.25
183,25,731.20,446.10,1146.25,897.48,trouser,0.25
184,25,731.30,446.07,1146.80,897.75,trouser,0.25
185,25,732.10,446.03,1147.05,898.02,trouser,0.25
186,25,731.60,446.00,1147.30,898.30,trouser,0.25
187,25,732.60,445.98,1148.05,900.23,trouser,0.25
188,25,733.40,445.96,1148.80,902.15,trouser,0.25
189,25,734.20,445.94,1149.55,904.07,trouser,0.25
190,25,735.00,445.92,1150.30,906.00,trouser,0.25
191,25,735.40,445.89,1150.75,905.55,trouser,0.25
192,25,735.80,445.86,1151.20,905.10,trouser,0.25
193,25,736.30,445.83,1151.65,904.65,trouser,0.25
194,25,736.20,445.80,1152.10,904.20,trouser,0.25
195,25,736.50,446.04,1151.77,904.07,trouser,0.25
196,25,735.80,446.28,1151.43,903.93,trouser,0.25
197,25,735.50,446.52,1151.10,903.80,trouser,0.25
198,25,707.79,446.52,1146.82,894.11,trouser,0.25
198,26,0.00,439.40,983.20,1080.00,shirt,0
199,26,0.00,439.40,970.40,1080.00,shirt,0
200,26,0.00,439.40,972.50,1080.00,shirt,0
201,26,0.00,440.90,981.10,1080.00,shirt,0
202,26,0.00,440.90,989.90,1080.00,shirt,0
203,26,0.00,440.90,1010.00,1080.00,shirt,0
204,26,0.00,440.90,1041.60,1080.00,shirt,0
205,26,0.00,434.50,1060.80,1080.00,shirt,0
206,26,0.00,433.20,1061.90,1080.00,shirt,0
207,26,0.00,436.40,1049.50,1080.00,shirt,0
208,26,0.00,438.35,1018.00,1080.00,shirt,0
209,26,0.00,440.30,986.50,1080.00,shirt,0
210,26,0.00,440.30,949.30,1080.00,shirt,0
211,26,0.00,436.60,914.70,1080.00,shirt,0
212,26,0.00,439.94,883.80,1080.00,shirt,0
213,26,0.00,443.28,857.30,1080.00,shirt,0
214,26,0.00,446.62,830.80,1080.00,shirt,0
215,26,0.00,453.80,788.80,1080.00,shirt,0
216,26,0.00,453.30,721.90,1080.00,shirt,0
217,26,0.00,439.40,987.10,1080.00,shirt,0
198,27,1006.50,665.20,1091.80,772.00,suit,0.25
199,27,1006.90,663.10,1091.40,770.70,suit,0.25
200,27,1007.20,663.10,1090.50,770.70,suit,0.25
201,27,1007.20,663.10,1090.20,768.90,suit,0.25
202,27,1005.40,662.50,1089.00,768.90,suit,0.25
203,27,1006.50,666.85,1088.80,768.35,suit,0.25
204,27,1007.60,671.20,1088.60,767.80,suit,0.25
205,27,1014.10,666.50,1089.50,760.10,suit,0.25
206,27,1008.50,664.00,1089.50,760.10,suit,0.25
208,27,1008.50,662.70,1086.10,760.10,suit,0.25
209,27,1008.50,663.40,1089.30,760.10,suit,0.25
210,27,1007.00,660.10,1089.30,767.90,suit,0.25
211,27,1005.20,660.10,1089.30,766.40,suit,0.25
212,27,1005.54,662.18,1089.54,766.80,suit,0.25
213,27,1005.88,664.26,1089.78,770.07,suit,0.25
214,27,1006.22,666.34,1090.02,773.33,suit,0.25
215,27,1006.56,668.42,1090.26,776.60,suit,0.25
216,27,1006.90,670.50,1090.50,776.80,suit,0.25
217,27,1006.50,665.20,1091.80,772.00,suit,0.25
198,28,1019.64,746.81,1076.88,884.09,trouser,0.25
199,28,1018.90,746.81,1075.80,880.90,trouser,0.25
200,28,1019.20,746.81,1075.50,880.60,trouser,0.25
201,28,1018.60,746.81,1075.20,880.60,trouser,0.25
202,28,1017.60,746.81,1074.50,879.90,trouser,0.25
203,28,1017.00,746.81,1074.10,880.10,trouser,0.25
204,28,1017.00,746.81,1073.95,878.90,trouser,0.25
205,28,1017.00,746.81,1073.80,877.70,trouser,0.25
206,28,1017.00,746.81,1073.93,877.70,trouser,0.25
207,28,1017.00,746.81,1074.07,877.70,trouser,0.25
208,28,1017.00,746.81,1074.20,877.70,trouser,0.25
209,28,1017.00,746.81,1074.90,877.70,trouser,0.25
210,28,1017.00,746.81,1074.30,877.70,trouser,0.25
211,28,1017.00,744.10,1074.30,877.40,trouser,0.25
212,28,1017.28,744.10,1074.38,879.40,trouser,0.25
213,28,1017.56,744.10,1074.45,881.40,trouser,0.25
214,28,1017.84,744.10,1074.53,883.40,trouser,0.25
215,28,1018.12,744.10,1074.60,885.40,trouser,0.25
216,28,1018.40,744.10,1075.80,887.40,trouser,0.25
217,28,1019.64,746.81,1076.88,884.09,trouser,0.25
198,29,614.70,330.74,810.68,595.00,jacket,0.25
199,29,610.20,330.74,806.80,592.30,jacket,0.25
200,29,608.30,335.10,805.60,592.30,jacket,0.25
201,29,608.30,335.10,804.85,592.30,jacket,0.25
202,29,608.30,335.10,804.10,592.30,jacket,0.25
203,29,608.30,335.10,804.10,588.00,jacket,0.25
204,29,608.30,335.10,804.10,583.70,jacket,0.25
205,29,608.30,328.90,802.90,583.70,jacket,0.25
206,29,614.20,328.90,802.20,585.20,jacket,0.25
207,29,613.00,328.90,801.00,586.40,jacket,0.25
208,29,613.90,328.90,801.90,586.40,jacket,0.25
209,29,615.10,328.90,801.90,585.80,jacket,0.25
210,29,617.35,328.90,803.25,585.80,jacket,0.25
211,29,619.60,328.90,804.60,585.80,jacket,0.25
212,29,618.74,330.76,804.84,588.08,jacket,0.25
213,29,617.88,332.62,805.08,590.35,jacket,0.25
214,29,617.02,334.48,805.32,592.63,jacket,0.25
215,29,616.16,336.34,805.56,594.90,jacket,0.25
216,29,615.30,338.20,805.80,596.30,jacket,0.25
217,29,613.95,330.74,810.68,598.01,jacket,0.25
198,30,1348.13,364.66,1920.00,1080.00,shirt,1
199,30,1347.10,370.80,1920.00,1080.00,shirt,1
200,30,1347.10,376.20,1920.00,1080.00,shirt,1
201,30,1343.20,376.20,1920.00,1080.00,shirt,1
202,30,1343.20,376.20,1920.00,1080.00,shirt,1
203,30,1343.20,376.20,1920.00,1080.00,shirt,1
204,30,1343.20,377.12,1920.00,1080.00,shirt,1
205,30,1343.20,378.04,1920.00,1080.00,shirt,1
206,30,1343.20,378.96,1920.00,1080.00,shirt,1
207,30,1343.20,379.88,1920.00,1080.00,shirt,1
208,30,1343.20,380.80,1920.00,1080.00,shirt,1
209,30,1343.90,382.30,1920.00,1080.00,shirt,1
210,30,1343.90,382.30,1920.00,1080.00,shirt,1
211,30,1343.90,382.30,1920.00,1080.00,shirt,1
212,30,1343.90,385.55,1920.00,1080.00,shirt,1
213,30,1343.90,388.80,1920.00,1080.00,shirt,1
214,30,1343.90,392.05,1920.00,1080.00,shirt,1
215,30,1343.90,395.30,1920.00,1080.00,shirt,1
216,30,1343.90,391.60,1920.00,1080.00,shirt,1
217,30,1348.13,364.66,1920.00,1080.00,shirt,1
198,31,404.50,395.40,573.60,634.31,jacket,0
199,31,409.15,396.35,581.35,634.01,jacket,0
200,31,413.80,397.30,589.10,633.70,jacket,0
201,31,413.80,397.30,589.10,632.20,jacket,0
202,31,413.80,397.30,589.10,630.70,jacket,0
203,31,413.80,395.80,596.50,628.50,jacket,0
204,31,413.80,395.80,596.50,625.50,jacket,0
205,31,413.80,395.80,611.40,623.60,jacket,0
206,31,413.80,395.80,611.40,621.40,jacket,0
207,31,421.20,395.80,614.50,621.40,jacket,0
208,31,423.90,395.80,614.50,620.50,jacket,0
209,31,428.90,396.40,620.70,620.50,jacket,0
210,31,428.90,396.40,620.70,619.75,jacket,0
211,31,428.90,396.40,620.70,619.00,jacket,0
212,31,430.38,396.52,621.08,619.40,jacket,0
213,31,431.86,396.65,620.22,622.17,jacket,0
214,31,433.34,396.77,619.36,624.93,jacket,0
215,31,434.82,396.90,618.50,627.70,jacket,0
216,31,436.30,397.02,622.60,627.70,jacket,0
217,31,436.30,397.02,622.60,627.70,jacket,0
217,32,951.17,87.42,1920.00,1080.00,jacket,1
218,32,948.98,90.98,1920.00,1080.00,jacket,1
219,32,946.78,94.54,1920.00,1080.00,jacket,1
220,32,944.59,98.10,1920.00,1080.00,jacket,1
221,32,942.40,96.70,1920.00,1080.00,jacket,1
222,32,941.40,103.40,1920.00,1080.00,jacket,1
223,32,940.40,103.40,1920.00,1080.00,jacket,1
224,32,939.40,103.40,1920.00,1080.00,jacket,1
225,32,938.40,102.05,1920.00,1080.00,jacket,1
226,32,937.40,100.70,1920.00,1080.00,jacket,1
227,32,937.52,100.80,1920.00,1080.00,jacket,1
228,32,937.64,107.90,1920.00,1080.00,jacket,1
229,32,937.76,109.65,1920.00,1080.00,jacket,1
230,32,937.88,111.40,1920.00,1080.00,jacket,1
231,32,938.00,109.70,1920.00,1080.00,jacket,1
232,32,935.67,111.90,1920.00,1080.00,jacket,1
233,32,933.33,110.30,1920.00,1080.00,jacket,1
234,32,931.00,108.70,1920.00,1080.00,jacket,1
235,32,934.17,110.50,1920.00,1080.00,jacket,1
236,32,937.33,114.50,1920.00,1080.00,jacket,1
237,32,940.50,111.40,1920.00,1080.00,jacket,1
238,32,940.50,107.30,1920.00,1080.00,jacket,1
239,32,940.50,107.20,1920.00,1080.00,jacket,1
240,32,940.50,107.10,1920.00,1080.00,jacket,1
241,32,940.50,109.25,1920.00,1080.00,jacket,1
242,32,940.50,111.40,1920.00,1080.00,jacket,1
243,32,940.50,111.40,1920.00,1080.00,jacket,1
243,33,1177.50,283.70,1398.94,795.13,trouser,0.25
244,33,1158.32,285.24,1390.00,796.67,trouser,0.25
245,33,1151.60,286.78,1377.60,804.50,trouser,0.25
246,33,1149.40,288.33,1361.17,807.80,trouser,0.25
247,33,1127.10,289.87,1333.10,809.80,trouser,0.25
248,33,1096.40,291.41,1308.30,809.64,trouser,0.25
249,33,1070.85,292.95,1296.35,809.48,trouser,0.25
250,33,1045.30,294.49,1284.40,809.32,trouser,0.25
251,33,1025.10,296.04,1270.30,809.16,trouser,0.25
252,33,1004.90,297.58,1258.30,806.90,trouser,0.25
253,33,1004.90,297.58,1258.30,806.90,trouser,0.25
243,34,1125.10,51.40,1413.10,376.10,t-shirt,0.75
244,34,1111.22,47.29,1398.86,374.88,t-shirt,0.75
245,34,1097.34,43.18,1384.62,373.66,t-shirt,0.75
246,34,1083.47,39.07,1370.38,372.44,t-shirt,0.75
247,34,1069.59,34.96,1356.14,371.22,t-shirt,0.75
248,34,1055.71,30.84,1341.90,370.00,t-shirt,0.75
249,34,1041.83,26.73,1328.86,367.45,t-shirt,0.75
250,34,1027.96,22.62,1315.82,364.90,t-shirt,0.75
251,34,1014.08,18.51,1302.78,362.35,t-shirt,0.75
252,34,1000.20,14.40,1289.74,359.80,t-shirt,0.75
253,34,1000.20,14.40,1289.74,359.80,t-shirt,0.75
253,35,0.00,398.80,130.00,748.36,trouser,0.75
254,35,0.00,398.07,126.40,748.50,trouser,0.75
255,35,0.00,390.30,119.40,745.10,trouser,0.75
256,35,0.00,396.33,116.10,744.42,trouser,0.75
257,35,0.00,394.30,114.80,747.30,trouser,0.75
258,35,0.00,393.40,110.90,746.50,trouser,0.75
259,35,0.00,396.20,107.10,745.72,trouser,0.75
260,35,0.00,397.40,103.60,744.90,trouser,0.75
261,35,0.00,397.70,100.10,745.20,trouser,0.75
262,35,0.00,402.50,100.00,744.39,trouser,0.75
263,35,0.00,409.53,97.90,738.20,trouser,0.75
264,35,0.00,416.56,94.80,736.50,trouser,0.75
265,35,0.00,423.59,90.80,733.70,trouser,0.75
266,35,0.00,430.62,87.10,735.33,trouser,0.75
267,35,0.00,437.65,83.60,739.00,trouser,0.75
268,35,0.00,444.68,88.95,740.40,trouser,0.75
269,35,0.00,451.71,94.30,734.30,trouser,0.75
270,35,0.00,458.74,101.00,730.00,trouser,0.75
271,35,0.00,465.77,108.30,730.10,trouser,0.75
272,35,0.00,475.00,116.20,725.00,trouser,0.75
273,35,0.00,491.00,123.80,722.50,trouser,0.75
274,35,0.00,507.60,131.90,718.70,trouser,0.75
275,35,0.00,517.70,138.90,717.30,trouser,0.75
276,35,0.00,528.10,145.60,715.20,trouser,0.75
277,35,0.00,539.60,152.00,713.30,trouser,0.75
278,35,0.00,551.10,158.00,713.75,trouser,0.75
279,35,0.00,569.70,163.60,714.21,trouser,0.75
280,35,0.00,576.80,167.80,714.66,trouser,0.75
281,35,0.00,589.80,171.20,715.11,trouser,0.75
282,35,0.00,598.00,173.10,715.57,trouser,0.75
283,35,0.00,601.40,175.90,719.00,trouser,0.75
284,35,0.00,604.80,177.60,719.90,trouser,0.75
285,35,0.00,611.10,175.90,720.53,trouser,0.75
286,35,0.00,612.75,174.20,721.17,trouser,0.75
287,35,0.00,614.40,172.50,721.80,trouser,0.75
288,35,0.00,614.20,170.80,721.46,trouser,0.75
289,35,0.00,614.00,169.10,721.12,trouser,0.75
290,35,0.00,613.80,167.40,720.78,trouser,0.75
291,35,0.00,613.60,165.70,720.44,trouser,0.75
292,35,0.00,613.40,164.00,720.10,trouser,0.75
293,35,0.00,613.40,164.00,720.10,trouser,0.75
253,36,0.00,168.40,193.29,427.10,t-shirt,0.75
254,36,0.00,172.30,193.00,429.70,t-shirt,0.75
255,36,0.00,176.30,193.60,430.50,t-shirt,0.75
256,36,0.00,180.40,191.40,433.10,t-shirt,0.75
257,36,0.00,187.30,191.10,433.10,t-shirt,0.75
258,36,0.00,192.50,189.84,433.80,t-shirt,0.75
259,36,0.00,201.37,186.30,433.70,t-shirt,0.75
260,36,0.00,207.80,183.60,441.90,t-shirt,0.75
261,36,0.00,215.20,181.80,447.80,t-shirt,0.75
262,36,0.00,224.20,177.50,455.80,t-shirt,0.75
263,36,0.00,233.19,175.40,465.05,t-shirt,0.75
264,36,0.00,241.10,172.30,473.20,t-shirt,0.75
265,36,0.00,250.14,169.80,482.49,t-shirt,0.75
266,36,0.00,259.17,167.30,491.77,t-shirt,0.75
267,36,0.00,272.50,165.00,501.06,t-shirt,0.75
268,36,0.00,284.30,164.00,513.30,t-shirt,0.75
269,36,0.00,294.70,163.29,523.20,t-shirt,0.75
270,36,0.00,303.37,162.57,536.10,t-shirt,0.75
271,36,0.00,315.80,161.86,545.06,t-shirt,0.75
272,36,0.00,328.80,161.90,560.00,t-shirt,0.75
273,36,0.00,340.00,162.60,571.60,t-shirt,0.75
274,36,0.00,355.50,162.60,583.10,t-shirt,0.75
275,36,0.00,367.70,162.50,594.40,t-shirt,0.75
276,36,0.00,380.80,163.80,605.50,t-shirt,0.75
277,36,0.00,390.60,163.50,615.70,t-shirt,0.75
278,36,0.37,403.50,163.55,623.16,t-shirt,0.75
279,36,0.74,414.40,164.10,630.63,t-shirt,0.75
280,36,0.69,427.20,158.30,631.80,t-shirt,0.75
281,36,0.63,437.80,155.90,642.00,t-shirt,0.75
282,36,0.57,446.20,155.20,657.20,t-shirt,0.75
283,36,0.51,456.20,159.20,675.60,t-shirt,0.75
284,36,0.46,466.20,163.20,694.00,t-shirt,0.75
285,36,0.40,469.69,161.20,704.10,t-shirt,0.75
286,36,0.34,473.17,161.40,710.50,t-shirt,0.75
287,36,0.29,486.60,160.40,713.90,t-shirt,0.75
288,36,0.23,488.10,157.70,719.60,t-shirt,0.75
289,36,0.17,490.22,155.00,723.01,t-shirt,0.75
290,36,0.11,492.35,152.29,726.42,t-shirt,0.75
291,36,0.06,494.47,149.59,729.83,t-shirt,0.75
292,36,0.00,496.60,146.89,733.24,t-shirt,0.75
293,36,0.00,496.60,146.89,733.24,t-shirt,0.75
323,37,317.46,126.50,1907.50,1080.00,suit,0.75
324,37,315.06,127.50,1908.07,1080.00,suit,0.75
325,37,312.67,130.20,1908.64,1080.00,suit,0.75
326,37,320.90,128.70,1909.21,1080.00,suit,0.75
327,37,311.85,120.52,1909.78,1080.00,suit,0.75
328,37,302.80,112.34,1910.34,1080.00,suit,0.75
329,37,299.10,109.50,1910.91,1080.00,suit,0.75
330,37,298.00,106.60,1911.48,1080.00,suit,0.75
331,37,301.70,105.00,1912.05,1080.00,suit,0.75
332,37,312.00,99.69,1912.62,1080.00,suit,0.75
333,37,313.40,94.37,1913.18,1080.00,suit,0.75
334,37,320.00,89.06,1913.75,1080.00,suit,0.75
335,37,325.80,78.40,1914.32,1080.00,suit,0.75
336,37,328.20,73.62,1914.89,1080.00,suit,0.75
337,37,316.60,63.50,1915.46,1080.00,suit,0.75
338,37,308.70,59.39,1916.02,1080.00,suit,0.75
339,37,301.60,52.60,1916.59,1080.00,suit,0.75
340,37,300.68,44.95,1917.16,1080.00,suit,0.75
341,37,299.77,37.30,1917.73,1080.00,suit,0.75
342,37,354.80,33.00,1918.30,1080.00,suit,0.75
343,37,327.25,32.20,1918.86,1080.00,suit,0.75
344,37,299.70,31.40,1919.43,1080.00,suit,0.75
345,37,296.10,35.90,1920.00,1080.00,suit,0.75
346,37,296.10,35.90,1920.00,1080.00,suit,0.75
346,38,998.00,309.70,1920.00,1080.00,t-shirt,0.75
347,38,1001.33,310.03,1920.00,1080.00,t-shirt,0.75
348,38,1004.66,310.37,1920.00,1080.00,t-shirt,0.75
349,38,1007.99,310.70,1920.00,1080.00,t-shirt,0.75
350,38,1011.33,311.03,1920.00,1080.00,t-shirt,0.75
351,38,1014.66,311.37,1920.00,1080.00,t-shirt,0.75
352,38,1017.99,311.70,1920.00,1080.00,t-shirt,0.75
353,38,1021.32,312.03,1920.00,1080.00,t-shirt,0.75
354,38,1024.65,312.37,1920.00,1080.00,t-shirt,0.75
355,38,1027.98,312.70,1920.00,1080.00,t-shirt,0.75
356,38,1031.32,313.03,1920.00,1080.00,t-shirt,0.75
357,38,1034.65,313.37,1920.00,1080.00,t-shirt,0.75
358,38,1037.98,313.70,1920.00,1080.00,t-shirt,0.75
359,38,1041.49,311.45,1920.00,1080.00,t-shirt,0.75
360,38,1045.01,309.20,1920.00,1080.00,t-shirt,0.75
361,38,1048.52,304.10,1920.00,1080.00,t-shirt,0.75
362,38,1052.04,299.00,1920.00,1080.00,t-shirt,0.75
363,38,1055.55,297.10,1920.00,1080.00,t-shirt,0.75
364,38,1059.07,295.20,1920.00,1080.00,t-shirt,0.75
365,38,1062.58,293.16,1920.00,1080.00,t-shirt,0.75
366,38,1066.10,291.13,1920.00,1080.00,t-shirt,0.75
367,38,1067.29,290.20,1920.00,1080.00,t-shirt,0.75
368,38,1070.70,282.33,1920.00,1080.00,t-shirt,0.75
369,38,1071.70,281.09,1920.00,1080.00,t-shirt,0.75
370,38,1072.70,279.84,1920.00,1080.00,t-shirt,0.75
371,38,1071.30,278.60,1920.00,1080.00,t-shirt,0.75
372,38,1071.30,278.60,1920.00,1080.00,t-shirt,0.75
346,39,798.84,205.74,941.62,434.77,suit,0.75
347,39,797.55,204.33,940.15,433.54,suit,0.75
348,39,796.26,202.93,938.69,432.30,suit,0.75
349,39,796.42,201.61,937.15,431.50,suit,0.75
350,39,796.59,200.30,935.60,430.70,suit,0.75
351,39,795.82,199.88,934.88,429.55,suit,0.75
352,39,795.05,199.46,934.15,428.40,suit,0.75
353,39,794.75,199.35,933.90,427.50,suit,0.75
354,39,794.44,199.23,933.64,428.00,suit,0.75
355,39,794.88,199.07,933.82,427.40,suit,0.75
356,39,795.32,198.90,934.00,427.30,suit,0.75
357,39,795.76,198.85,934.05,426.75,suit,0.75
358,39,796.20,198.80,934.10,426.20,suit,0.75
359,39,796.64,198.07,934.83,432.30,suit,0.75
360,39,797.08,197.33,935.57,432.30,suit,0.75
361,39,797.52,196.60,936.30,431.40,suit,0.75
362,39,797.96,195.87,937.03,432.60,suit,0.75
363,39,798.40,195.13,937.77,432.20,suit,0.75
364,39,798.84,194.40,938.50,431.50,suit,0.75
365,39,798.84,194.30,939.75,431.70,suit,0.75
366,39,798.84,193.90,941.00,430.90,suit,0.75
367,39,798.84,192.06,942.00,429.60,suit,0.75
368,39,798.84,192.72,943.00,429.30,suit,0.75
369,39,798.84,193.38,942.80,428.80,suit,0.75
370,39,798.84,192.84,944.60,429.80,suit,0.75
371,39,798.84,192.30,945.20,428.80,suit,0.75
372,39,798.84,192.30,945.20,423.60,suit,0.75
346,40,779.51,394.60,894.77,693.55,trouser,0.75
347,40,778.41,394.60,892.84,692.47,trouser,0.75
348,40,777.30,394.60,890.90,691.40,trouser,0.75
349,40,776.30,394.60,889.45,690.15,trouser,0.75
350,40,775.30,394.60,888.00,688.90,trouser,0.75
351,40,773.95,394.60,886.75,688.85,trouser,0.75
352,40,772.60,394.60,885.50,688.80,trouser,0.75
353,40,772.12,393.98,885.15,688.13,trouser,0.75
354,40,771.64,393.36,884.79,687.46,trouser,0.75
355,40,772.28,393.48,885.55,687.79,trouser,0.75
356,40,772.92,393.61,886.31,688.13,trouser,0.75
357,40,773.56,393.73,887.07,688.46,trouser,0.75
358,40,774.20,393.86,887.83,688.80,trouser,0.75
359,40,774.85,393.98,888.60,689.15,trouser,0.75
360,40,775.50,394.10,889.36,689.50,trouser,0.75
361,40,776.12,394.23,890.12,689.18,trouser,0.75
362,40,776.75,394.35,890.88,688.85,trouser,0.75
363,40,777.38,394.48,891.64,688.53,trouser,0.75
364,40,778.00,394.60,892.40,688.20,trouser,0.75
365,40,779.55,394.60,894.32,689.13,trouser,0.75
366,40,781.10,394.60,896.23,690.07,trouser,0.75
367,40,781.47,394.03,896.46,689.65,trouser,0.75
368,40,781.83,393.47,896.69,689.22,trouser,0.75
369,40,782.20,392.90,896.91,688.80,trouser,0.75
370,40,782.91,393.63,897.14,688.41,trouser,0.75
371,40,782.60,394.60,896.60,689.20,trouser,0.75
372,40,782.60,394.60,896.60,689.20,trouser,0.75
346,41,682.10,239.20,865.80,636.30,dress,0
347,41,681.47,238.65,864.92,635.35,dress,0
348,41,680.84,238.10,864.05,634.40,dress,0
349,41,680.34,237.56,863.30,634.57,dress,0
350,41,679.85,237.02,862.55,634.75,dress,0
351,41,678.67,235.56,861.12,633.70,dress,0
352,41,677.49,234.09,859.70,632.66,dress,0
353,41,676.94,234.35,858.89,632.38,dress,0
354,41,676.38,234.60,858.08,632.11,dress,0
355,41,677.68,235.05,858.84,632.21,dress,0
356,41,678.98,235.50,859.60,632.31,dress,0
357,41,680.29,234.76,860.73,632.41,dress,0
358,41,681.59,234.02,861.85,632.51,dress,0
359,41,682.89,233.28,862.98,632.61,dress,0
360,41,684.19,232.54,864.10,632.70,dress,0
361,41,685.49,231.79,865.23,632.80,dress,0
362,41,686.80,231.05,866.35,632.90,dress,0
363,41,688.10,230.31,867.48,633.00,dress,0
364,41,689.40,229.57,868.60,633.10,dress,0
365,41,690.20,229.04,870.00,632.90,dress,0
366,41,691.00,228.50,871.40,632.70,dress,0
367,41,691.00,227.96,872.36,632.52,dress,0
368,41,691.00,227.42,873.32,632.34,dress,0
369,41,691.00,226.88,874.28,632.16,dress,0
370,41,691.00,226.34,875.24,631.98,dress,0
371,41,691.00,225.80,876.20,631.80,dress,0
372,41,691.00,225.80,876.20,631.80,dress,0
372,42,206.70,0.00,1920.00,1080.00,dress,1
373,42,209.49,0.00,1920.00,1080.00,dress,1
374,42,212.27,0.00,1920.00,1080.00,dress,1
375,42,215.06,0.00,1920.00,1080.00,dress,1
376,42,217.85,0.00,1920.00,1080.00,dress,1
377,42,220.63,0.00,1920.00,1080.00,dress,1
378,42,223.42,0.00,1920.00,1080.00,dress,1
379,42,226.20,0.00,1920.00,1080.00,dress,1
380,42,228.99,0.00,1920.00,1080.00,dress,1
381,42,231.78,0.00,1920.00,1080.00,dress,1
382,42,234.56,0.00,1920.00,1080.00,dress,1
383,42,237.35,0.00,1920.00,1080.00,dress,1
384,42,240.14,0.00,1920.00,1080.00,dress,1
385,42,242.92,0.00,1920.00,1080.00,dress,1
386,42,245.71,0.00,1920.00,1080.00,dress,1
387,42,248.50,0.00,1920.00,1080.00,dress,1
388,42,251.28,0.00,1920.00,1080.00,dress,1
389,42,254.07,0.00,1920.00,1080.00,dress,1
390,42,256.85,0.00,1920.00,1080.00,dress,1
391,42,259.64,0.00,1920.00,1080.00,dress,1
392,42,262.43,0.00,1920.00,1080.00,dress,1
393,42,265.21,0.00,1920.00,1080.00,dress,1
394,42,268.00,0.00,1920.00,1080.00,dress,1
395,42,268.00,0.00,1920.00,1080.00,dress,1
395,43,1147.70,247.86,1354.73,795.26,dress,0
396,43,1148.01,246.82,1355.01,794.49,dress,0
397,43,1148.31,245.77,1355.29,793.73,dress,0
398,43,1148.62,244.73,1355.57,792.96,dress,0
399,43,1148.92,243.68,1355.85,792.20,dress,0
400,43,1149.23,242.64,1356.13,791.43,dress,0
401,43,1149.53,241.59,1356.41,790.67,dress,0
402,43,1149.84,240.55,1356.69,789.91,dress,0
403,43,1150.15,239.50,1356.96,789.14,dress,0
404,43,1150.45,238.46,1357.24,788.38,dress,0
405,43,1150.76,237.41,1357.52,787.61,dress,0
406,43,1151.06,236.37,1357.80,786.85,dress,0
407,43,1151.37,235.33,1358.08,786.08,dress,0
408,43,1151.67,234.28,1358.36,785.32,dress,0
409,43,1151.98,233.24,1358.64,784.55,dress,0
410,43,1152.29,232.19,1358.92,783.79,dress,0
411,43,1152.59,231.15,1359.20,783.03,dress,0
412,43,1152.90,230.10,1359.48,782.26,dress,0
413,43,1153.20,229.06,1359.76,781.50,dress,0
414,43,1153.51,228.01,1360.03,780.73,dress,0
415,43,1153.81,226.97,1360.31,779.97,dress,0
416,43,1154.12,225.92,1360.59,779.20,dress,0
417,43,1154.43,224.88,1360.87,778.44,dress,0
418,43,1154.73,223.83,1361.15,777.67,dress,0
419,43,1155.04,222.79,1361.43,776.91,dress,0
420,43,1155.34,221.75,1361.71,776.14,dress,0
421,43,1155.65,220.70,1361.99,775.38,dress,0
422,43,1155.95,219.66,1362.27,774.62,dress,0
423,43,1156.26,218.61,1362.55,773.85,dress,0
